x0,x1,x2,x3,x4
2.518154530690520053e-03,2.458100620189219813e-03,8.290022271351419822e-03,4.235824676369079889e-01,8.071042925103100174e-01
1.355973095516669995e-03,3.970694858298750088e-03,1.071833009344480038e-02,1.228110939260689927e+00,6.991001058993859818e-01
2.955991888538240207e-03,2.067716082669679954e-03,2.685685667127230003e-02,9.843931618906790471e-01,8.338624314002229809e-01
1.963278270736340189e-03,6.690051078344699462e-04,2.734903526392859843e-02,1.217373370275020017e+00,3.504160704771059898e-01
1.706033956353790026e-03,3.411705975053950027e-03,1.216714278156679971e-02,1.508170648935479863e-01,7.288098847349170351e-01
3.523362234178459979e-03,5.943122157356700488e-04,2.158217617138849867e-02,5.101722010946829755e-02,6.733649017421989846e-01
2.810502871658889911e-03,3.140286401566000016e-03,1.516493410843280064e-02,1.353556897647679946e+00,7.575753950816579985e-02
2.726293131507470137e-03,1.463454182766139996e-03,2.869522878881219929e-02,5.251184419845229823e-02,6.009778587403710043e-02
1.836128015889549898e-03,2.023138838604440076e-03,1.479216265924459921e-02,1.149849207190329903e+00,7.005395576655869538e-01
2.349105790419739846e-03,1.150906753966240070e-03,8.014239648082290349e-03,1.902750790233259937e-01,1.813022138192320054e-01
1.271872960313459892e-03,3.264895416397949838e-03,1.678560005945759978e-02,3.518170289596310174e-01,2.801281688411250137e-01
1.079887863858369898e-03,8.855567288560560382e-04,2.862404830384670043e-02,1.956745419027280108e-01,7.321371247612410427e-01
3.917369336962469618e-03,8.933673536595889732e-04,2.387835680686380135e-02,4.508090796733740246e-01,7.673819682542230014e-01
3.244247975562000123e-03,2.773962474256169968e-03,2.825077245162849887e-02,6.630636242742180553e-01,4.513332291652910055e-01
3.850393222233750197e-03,6.679211775825820256e-04,1.119985887454289994e-02,8.355847338961900350e-01,9.493223635493780455e-01
1.839428996387400045e-03,1.115899123173909931e-03,2.402752421098990065e-02,1.357133937174920035e+00,6.438926858105699369e-02
2.714137443264250105e-03,1.337873829722640044e-03,2.075970535023840061e-02,4.833274840145599938e-01,2.573906300810629988e-01
1.894979692697060063e-03,7.826374850416319487e-04,1.558521931539380047e-02,4.184071853809290253e-01,7.629227841184470504e-01
1.421824262886539928e-03,8.144200685896210148e-04,7.533035839101300153e-03,5.834952313267860458e-01,2.761196193750950142e-02
3.050544206158719955e-03,1.190935050880889950e-03,2.644190367592800031e-02,2.560949775940969952e-01,4.295235557828560036e-01
3.649319374307759961e-03,1.160894180905310035e-03,1.809757359387470163e-02,3.383091173199940238e-01,9.855460146367549523e-01
1.404357296023049997e-03,3.695087476589479798e-03,2.435935596321939928e-02,1.272441883641530103e+00,2.347211344400420008e-01
2.313966498624770145e-03,1.658160449191109975e-03,1.710025403053919840e-02,7.493855823227200119e-01,4.594523776120040259e-01
1.665431854820339933e-03,2.958829559709639807e-03,1.865573273411319857e-02,3.533445483996769942e-01,9.404020787065380249e-01
3.979243261260450269e-03,7.921609112791480395e-04,8.499436629316299563e-03,1.358128780759169985e+00,3.814135322000369865e-01
2.451692124966999963e-03,1.429101503180339955e-03,7.506679459371839655e-03,1.671183720440599929e-01,5.146843301164919504e-01
3.273029070498189967e-03,2.608291996211509981e-03,1.989164944077910155e-02,7.773834487561830375e-01,4.875660450407299784e-01
2.836695236237020152e-03,6.773917424938409940e-04,3.653630465927070088e-03,1.907688947897399900e-01,8.804112843680199363e-02
2.978497314113429800e-03,2.765211032729249924e-03,3.769162217501779988e-03,9.290380604756059979e-01,6.740359046473169691e-02
2.657030277194220164e-03,2.100567575201859900e-03,2.253415308271300085e-02,1.119280967322060061e+00,4.933096730241089967e-01
2.754643432637679783e-03,1.264484913443799947e-03,1.144664785038910018e-02,9.471890142706690385e-01,5.477054171101189972e-01
3.805459201192719788e-03,3.904705353139199808e-03,1.969548907923879960e-02,2.985811453561760254e-01,9.087175264605319713e-02
3.654739874175049787e-03,1.962203534155390096e-03,1.663969390470370138e-02,1.288098717334910104e+00,8.773134330878969989e-01
2.304443415896969844e-03,9.667551738914340444e-04,8.821918619577080387e-03,8.676516570586250143e-01,7.282995645818300667e-02
1.544233693198300084e-03,1.387384332567099914e-03,1.127170309580580003e-02,7.159520563218979561e-01,2.524152236112859882e-01
1.552810489867809899e-03,3.017114010243330049e-03,2.003584114120569859e-02,9.052716132105560476e-01,3.473898149398160218e-01
3.910669876351019827e-03,1.244361515158670098e-03,1.729346074228220106e-02,1.260459945593380038e+00,6.976724399216469585e-01
3.386963322733760069e-03,3.217098321760889900e-03,1.762174729118779967e-02,3.949057229046010198e-01,5.346148366434499977e-01
1.289115914912430071e-03,1.017108508252539956e-03,1.978177146282160057e-02,1.134549517625710102e+00,5.660265224124300110e-02
3.802938952884870032e-03,6.740652857495010516e-04,1.373345527828139997e-02,5.595873631808210291e-01,7.262019037965220525e-01
1.899238582557069999e-03,1.058223052383749961e-03,2.619755196368619976e-02,1.299240968581520050e+00,9.605045841680840413e-01
3.314949641581859882e-03,3.787154818130539918e-03,1.248906126461199993e-02,5.664376266561450546e-01,6.384642414422709855e-01
3.638628761023750182e-03,2.672280126947089961e-03,1.149905330372349987e-02,1.405889816430049954e+00,7.812677006802990487e-01
2.320781982849579993e-03,2.851373748344600192e-03,2.328025001788399870e-02,1.237366219292979963e+00,4.549168641865249801e-02
3.239698932355040018e-03,1.393062230538580012e-03,3.952625278620979996e-03,7.950836952383399936e-01,4.918009299444969784e-01
2.454729160420829944e-03,3.318314469887180106e-03,2.178057053392500053e-02,4.398771101133899797e-01,2.355560625325890112e-01
3.266388680650149801e-03,3.682972400615460145e-03,2.677905966686809983e-02,6.371794496274090225e-01,7.273423947507979825e-01
3.667527649440800036e-03,3.240228198905480139e-03,6.442064950018649636e-03,1.040636358608959977e+00,6.101829367689789452e-01
1.447304734438660014e-03,6.266394871516390306e-04,2.217772239415490010e-02,9.838471584725190233e-01,8.609374251340049522e-01
3.687180413504130214e-03,2.229239160834459946e-03,1.320386443231119991e-02,2.021061381299510129e-01,8.610149596938859728e-01
2.326804877042999882e-03,2.950250811560199866e-03,2.718073379498369899e-02,2.065437350326680133e-01,9.257004664395940274e-01
2.049783058585369962e-03,3.400546932609640072e-03,2.760297062857360040e-02,6.319783999719660317e-01,1.275422778048090067e-01
3.356111822796050206e-03,1.956841096335440022e-03,6.098634521991479901e-03,1.133343726649070016e+00,2.797301154492889963e-01
3.781206557488299945e-03,1.255005602048240047e-03,1.332823799130109996e-02,1.012695979979469918e+00,1.903505006374330011e-01
3.411901834021559884e-03,3.368717196013199834e-03,5.831708789099939588e-03,1.030760509277459935e-01,3.058004083503039761e-01
3.297580833373820082e-03,2.905581742095529954e-03,1.151552717166440080e-02,7.799891722009050232e-01,6.874511572122570247e-01
3.836280833335359991e-03,1.319002678405379941e-03,1.215150940757079960e-02,2.036344584503680111e-01,3.792281478373329962e-01
3.027034414579629802e-03,6.501325434501050013e-04,1.080344614817850026e-02,4.224463712963040241e-01,1.443434544280169929e-01
1.348832358472520010e-03,2.769802489169520023e-03,1.257316354287160015e-02,1.368814055097749942e-02,4.097099610797599878e-01
1.623039462932849989e-03,2.275621097471679840e-03,1.703623913349890107e-02,1.254511378069869953e-01,6.454815072994679603e-01
3.768838264731920028e-03,2.544375891236010101e-03,4.262132958421250423e-03,1.294476533179399924e+00,4.946632783098610098e-01
1.452541292916980070e-03,8.224399703391830317e-04,5.157811618507139595e-03,1.468806257797869996e+00,7.083876603944230244e-01
1.212571987837550002e-03,1.877243297040699990e-03,1.986704487580969944e-02,3.695721506858239969e-01,6.105696885916400002e-02
1.831368550340639915e-03,3.173871312507309944e-03,1.003342476300620074e-02,1.037632423422419903e+00,9.621035396193620137e-01
3.873801667822059872e-03,3.329571237278870083e-03,1.297931101424269935e-02,5.249269160355910513e-01,1.693541327465790114e-01
1.564270545407900033e-03,3.047946198516060089e-03,2.380312471395849838e-02,1.112234688046160047e-01,2.904496336407029755e-01
1.170898573841900074e-03,1.837817617658759912e-03,1.419793377071289914e-02,1.269199901191629953e+00,9.301784953223539709e-01
1.660253625672309958e-03,2.399579517516309962e-03,1.348969677502779956e-02,2.737916407445449840e-01,4.928728761919769913e-02
3.791409101112050081e-03,6.845133854270679576e-04,2.153783409991140083e-02,1.308842131044479995e+00,9.047729373234320027e-01
2.910306506246099819e-03,1.679224474724730007e-03,1.953832257541409864e-02,1.499618068814980054e+00,8.225838152349459476e-01
2.061817412340080126e-03,2.790811518738740143e-03,1.601814478580020074e-02,5.558410764697470086e-01,3.636159585430290275e-01
2.913511773010019849e-03,3.804998400204929934e-03,3.298259576960230026e-03,1.317876182330190105e+00,1.801922029792329960e-01
2.491579680483320142e-03,2.288208061350160104e-03,3.630245548153060095e-03,1.179217451835520070e+00,9.062300874416250318e-01
2.510977172230600182e-03,7.228599862639090417e-04,2.682008286951580167e-02,5.191332766511479457e-01,7.711832338338719950e-02
2.931791391434149848e-03,1.598262940576300039e-03,4.453996937763410324e-03,1.429302622984629956e+00,3.963837050499859904e-01
3.577516997163650032e-03,1.354642211565050070e-03,2.766159592811229945e-02,9.063650931087320339e-01,1.675656911465339960e-01
2.566713169853900023e-03,1.311190137016589969e-03,1.228747370841560063e-02,1.409111354871189992e+00,1.996088101819619987e-01
1.933994553380409933e-03,2.924482747531030082e-03,2.667866127011829860e-02,8.919752707262520453e-01,7.307189742361660523e-01
1.785462946640790092e-03,3.802369410810990148e-03,4.026884500168729890e-03,1.340883057131430078e+00,7.028300802863669539e-01
3.236531324520940025e-03,2.613627509548790192e-03,2.201385971311200021e-02,1.007902256352829928e+00,9.931319287510119720e-01
2.092813068038549846e-03,5.679705327306870362e-04,9.060468446584179700e-03,6.338130307593380364e-01,7.567184564657509771e-01
2.333176585482199788e-03,2.164409647444149893e-03,8.094427833296830369e-03,8.391138085538990543e-01,7.347242775366179535e-01
3.414400317294289961e-03,6.801104231046050004e-04,3.798741560249120110e-03,1.284548759895030035e+00,5.406121050077489915e-02
1.432953026594129941e-03,3.837574032812849940e-03,1.965195637216069977e-02,2.755111472834830266e-01,7.546349404940849714e-01
2.342558944247659890e-03,3.382030720505049999e-03,1.129495748807960061e-02,5.878199386596680287e-02,1.944480711664069994e-01
3.880785239762389940e-03,3.002476350524460168e-03,2.052387633734959957e-02,1.318111068966099919e-01,8.254451277717019808e-01
1.812312481948640018e-03,1.407427563854139968e-03,2.689206317793790130e-02,5.710268171714849572e-01,2.299405200502369906e-01
1.370377459667860079e-03,3.648423837391539821e-03,1.038873762447639973e-02,9.555151213601930094e-01,7.360619027516800139e-02
2.440702660994600089e-03,1.866887653492620060e-03,1.660012203616110030e-02,2.917550723254680109e-02,3.321813473803920252e-02
2.580021208303750167e-03,2.994090486558739946e-03,2.312736296490930030e-02,7.872057461963269942e-01,5.196532572663850047e-01
2.359436051642520033e-03,1.870209457917599953e-03,2.809368322935119899e-02,8.659580083074980283e-02,4.225824992067649943e-01
1.852162047637860099e-03,2.431833323778700030e-03,3.176643268026880032e-03,1.470257945666089971e-01,3.553746241945769935e-01
2.530743621753759817e-03,8.279234026828779765e-04,1.691407520737640141e-02,1.085945226311449963e-01,3.126395550514570187e-01
1.806291354804300106e-03,3.298636806851020214e-03,2.585472766791380161e-02,1.399636073925879964e+00,8.696108786342670038e-01
1.567234815254570047e-03,2.859244744297819926e-03,1.905628171275439847e-02,1.411880657713389997e+00,2.054570842362009875e-01
1.628189896684840033e-03,1.404660201912160018e-03,2.211623671135560035e-02,2.095898479933380049e-02,5.652232017160859767e-01
2.823937405703819820e-03,3.465337155699029816e-03,2.470904370866950153e-02,1.046522317428489890e+00,9.365814666640940311e-01
1.535400969844540097e-03,3.691151196363849814e-03,1.223720742400040071e-02,4.996645754005289985e-01,4.834522526271179954e-01
3.868604047398780093e-03,2.266451611075550026e-03,1.545377653123809931e-02,8.959743663162229588e-01,6.982253565264400219e-01
3.211088784989430192e-03,3.848022974581340096e-03,2.417814069260119936e-02,7.706413262535349862e-02,6.526424781507810247e-01
3.447385763457050042e-03,1.186245088596130049e-03,1.957876926291409955e-02,6.481967614347809992e-01,1.520384153672489913e-01
1.109744455534959979e-03,2.073055085861939817e-03,1.833801143308379927e-02,5.128714646900770502e-01,6.298897768305610212e-01
3.700344027394659834e-03,2.979413942683840043e-03,2.656815559978619942e-02,1.231439748520500033e-01,3.377253206535240082e-01
3.922250699602300092e-03,2.362090546585040099e-03,2.207996455623810125e-02,6.666659304202769976e-01,9.273423950343859801e-01
1.578825229894599948e-03,2.514119493910579959e-03,6.536366998083660042e-03,1.423623708560949996e+00,6.147338720601980278e-01
3.328712396792369958e-03,1.712489302440550016e-03,6.157860812467989831e-03,4.092076590922659740e-01,4.190047871537970203e-01
2.589288896874760142e-03,1.065634239896429960e-03,2.888005540724819867e-02,1.345425134649270049e+00,2.663255076017230147e-02
2.218505055065969969e-03,2.319095501829990073e-03,6.997314537302589711e-03,1.285899913441040043e+00,4.071222284117250179e-01
2.622954487238779962e-03,3.905860450301669798e-03,1.990453521063159995e-02,1.128239285526100089e+00,4.789289976062720000e-01
1.087072802592300037e-03,7.691041548749200183e-04,4.215114270628430096e-03,3.356979429863859998e-01,7.706065203766340188e-01
1.300032264649869955e-03,3.613225699124280026e-03,5.719154198303120183e-03,4.887376023496040056e-01,1.862454524333589934e-02
2.914356293654070135e-03,3.007340203448429818e-03,1.395294259237240056e-02,1.132360696208660089e+00,9.215869056377560264e-01
3.160078209902630192e-03,2.839738354499449832e-03,6.315948922419690158e-03,8.877962128602669978e-01,3.766900637324430146e-01
1.344987544373840022e-03,1.535140222034770069e-03,2.516912470252950090e-02,8.947282986376670078e-01,5.300940800297540001e-01
2.290384390018409839e-03,1.051659326649970021e-03,2.679377436961859899e-02,1.004534750642839924e+00,5.987975535411389494e-01
3.362224855496320081e-03,8.105785918957550146e-04,7.537072331559149622e-03,6.966378740236399691e-01,7.640459028228649974e-01
1.990038005119190191e-03,1.029527853602310063e-03,1.490063180404200063e-02,1.423115156527960057e+00,4.405148378636219997e-01
3.179322154776190179e-03,2.534272868236289895e-03,2.438799298110159997e-02,5.411586065328449768e-01,7.170373307480479852e-01
2.890091465603789912e-03,5.357348066639390461e-04,2.249439069417559847e-02,1.323771763331140106e+00,3.094842097302900052e-01
3.951259769008960178e-03,3.653214408704310093e-03,1.252157533194869950e-02,1.368884422732870032e+00,6.913385658811309620e-01
1.579028654532739972e-03,1.591059655195099917e-03,2.198507510063960058e-02,3.849566385783260158e-01,7.726871668288950445e-01
2.370027975620470073e-03,1.204994449917109892e-03,3.691715572084070147e-03,2.289140968245920171e-02,9.079875836521390520e-01
2.070459415722869945e-03,2.141837464381470078e-03,2.838844767974390074e-02,1.202147535237130027e+00,5.235325658940710447e-01
1.549153046319729898e-03,3.826641401807889895e-03,2.882499225102529844e-02,6.618301984879649824e-01,7.969490140771959830e-01
2.422198580888569857e-03,3.623262213234669862e-03,4.286420044940199986e-03,6.047717545781049475e-01,8.148191270518579943e-01
3.133842873325569812e-03,1.909721185894800062e-03,1.753228512924399907e-02,1.229934961317340064e-01,7.747459778101180028e-01
2.401457251851910057e-03,2.305378298329540179e-03,2.770046909385899883e-02,3.504874429047339923e-01,6.880172186400740353e-01
1.035067541407419956e-03,3.031127994394860071e-03,2.335647466409599901e-02,1.068984010526909945e-01,7.836276220879520027e-01
3.616890714993699872e-03,2.709507257385410182e-03,2.932501157171609960e-02,1.064022874050889911e+00,4.054570582609159923e-01
3.281615034529240024e-03,2.550587996188200066e-03,2.362535132296900153e-02,9.588790960900950289e-01,8.540196073986590364e-02
2.691561071260130042e-03,1.012129407262660078e-03,2.847359565700609968e-02,1.090760258406400007e+00,9.175915900401310221e-01
3.061440758813870153e-03,2.552081995772900215e-03,8.546897980991289417e-03,2.403679356066280026e-01,2.209522585072550005e-01
2.942455535001119865e-03,7.428419745491120349e-04,4.613635118340840210e-03,1.379152597044710049e+00,9.397364287429950114e-01
1.841827897832260018e-03,1.213599201075729953e-03,5.100722249683919615e-03,7.053381528155879820e-01,9.484523435463200203e-01
1.173632761532670014e-03,3.186045310294019842e-03,2.813777645958469992e-02,6.406862804037520565e-02,5.024232573909680477e-01
1.827457731368250030e-03,3.152638150067420004e-03,3.387932475923559859e-03,1.123778154389230011e+00,1.262281585084270019e-01
1.949383346760409945e-03,6.971546491060869825e-04,1.181710726001580086e-02,8.262296446255640303e-01,4.903178088280840119e-01
3.074981071335500075e-03,1.601853352218399933e-03,9.672881155170499207e-03,1.478357951733050069e+00,6.427651403294879495e-01
2.005230294863459811e-03,3.818543964499260170e-03,1.858297697484539990e-02,1.244654730032900058e+00,4.141650639683940038e-02
1.292661712460220014e-03,7.324971700188470138e-04,2.787159185453180060e-02,1.107403518845089946e-01,9.998894142503850224e-01
3.856035645319379809e-03,3.632102270912030122e-03,4.345620454000310127e-03,4.607776337550020251e-01,3.499961652399509737e-01
3.689245388448939966e-03,3.863571041559100017e-03,2.632387666387970074e-02,6.271162414104910487e-01,2.215209236859810027e-01
3.148159938869069929e-03,1.887865382720370008e-03,9.401601241177649781e-03,6.914572002450000143e-01,7.666308456913100144e-01
2.474680410809120164e-03,6.088932340310420493e-04,2.166738885772689915e-02,1.700963642844000034e-01,3.038124344544489847e-02
1.244871343083910065e-03,5.468833853821269964e-04,2.093132673162249879e-02,5.018698895137060356e-01,2.877991366884670166e-01
1.000395771690880094e-03,2.594393416994719963e-03,1.805949707737259866e-02,6.169641501652080029e-01,1.321986158052460003e-01
3.370431868775280136e-03,2.232670381650210100e-03,2.928754220679399833e-02,3.936641722371569951e-01,1.409426983189769958e-02
3.251811346762110196e-03,1.147464600402050075e-03,1.294817627133710083e-02,2.677724793663949776e-01,6.339459769041280168e-01
1.070035808157870048e-03,3.585638562389420123e-03,2.801171434465729929e-02,8.527008275049740016e-01,2.888476779828780261e-01
3.554550010880219973e-03,3.036825034152249980e-03,1.029141155109069942e-02,4.158118557214040001e-01,4.450460232859480003e-01
3.483056340650660023e-03,3.556344421331420185e-03,2.745611392902960052e-02,1.191737982023040043e+00,5.864984917987600133e-01
3.094035505166980050e-03,2.043489242369429977e-03,2.156176577169149899e-02,4.490464661683650216e-01,3.709616861306130192e-02
1.145140438495440048e-03,2.001726925459219788e-03,2.098058054483959919e-02,9.284049205899940205e-01,2.693340742746370142e-01
1.203574718160789958e-03,2.833148274061269949e-03,4.475189474361720120e-03,1.047555196121340071e+00,3.919808241068389876e-01
2.392127594666559887e-03,1.673698291260279939e-03,2.233472647219850171e-02,1.552076207235220107e-01,9.292706632532640176e-01
1.060281639965250005e-03,3.039028780678639831e-03,7.707843577529770347e-03,2.319961230360199911e-01,6.941219090777449585e-01
3.992308588290119711e-03,3.737857055496660030e-03,2.495095199004489922e-02,1.394240430607810000e+00,1.009777264872099983e-01
1.513546051557179912e-03,2.196531104991210001e-03,1.211140494537590005e-02,3.598942687989910016e-01,3.782179468600079808e-01
2.765450071557189887e-03,3.068794752909690011e-03,2.528313441172240147e-02,5.403897806955500205e-02,1.035766935676799977e-01
1.878270952192369900e-03,1.478570200332560017e-03,1.399077732065670022e-02,2.181799583943790088e-01,8.973547076566610325e-01
1.252319787532790068e-03,1.420455523078450067e-03,1.019232624766370013e-02,9.995706243122699508e-01,4.711035610516560168e-01
3.777935204013949892e-03,3.220622509336799975e-03,1.548039297038479936e-02,1.365585245267600056e+00,2.923407079549509846e-01
3.175282996232620027e-03,2.094741621795459963e-03,1.375410169553870077e-02,1.029009885350820053e+00,4.397752060203349855e-01
1.031343795840859896e-03,1.690546837063620043e-03,2.909573712347490043e-02,3.124599762767319988e-01,8.723520897219420034e-01
3.797951988778080178e-03,2.450643590695690023e-03,1.361344026727829941e-02,8.731494777356270109e-01,2.479265917788729956e-01
2.626127256750130073e-03,3.775839944820270216e-03,2.859104931186839949e-02,4.372484441647540021e-01,3.403905698459129825e-01
3.848234729861609808e-03,1.793754627809740010e-03,2.708854007603949884e-02,1.001332599791699973e+00,6.310327553916720289e-01
1.413123755926270000e-03,2.006835709635400138e-03,1.398420474707940016e-02,1.313231832054090109e+00,3.289547164887189901e-01
2.364482646161920193e-03,1.883440019647129957e-03,1.266370186739249927e-02,1.460353078477429900e+00,8.000390106167180049e-01
2.590551041797270037e-03,2.352580727681049914e-03,2.149652174030640059e-02,1.479767200936209948e+00,2.157172857236580032e-01
2.612907909520669966e-03,3.353508998435570168e-03,1.115280238833559964e-02,2.146856907469920084e-01,7.580702603878449741e-01
2.985416570461819994e-03,1.583452524370280003e-03,1.841275774323130124e-02,1.116495403709240053e+00,9.882536983406170483e-01
1.818420820315830083e-03,3.541851418754670203e-03,2.141649849924720170e-02,3.433412103017329797e-01,2.417618659278380003e-02
2.305993927354919957e-03,2.606980226066890095e-03,7.168092684997249935e-03,6.774052446502030200e-01,5.948102188715709976e-02
2.088973338247980018e-03,1.123945546291879897e-03,1.666617637698999954e-02,9.778302706007380163e-01,2.938187824236230053e-02
2.617857583546779818e-03,3.752124330749500181e-03,2.670055043902740122e-02,1.015576083414839959e+00,6.489748828841840345e-01
2.187395510091210121e-03,3.056197996405649910e-03,1.673891866094870048e-02,7.995045137582349470e-01,9.084140771345700083e-01
3.623005585007839802e-03,3.518142201372539881e-03,2.477372390121729967e-02,1.413241252547480009e+00,8.300555394559629985e-01
1.423489525764479917e-03,1.383030104358209944e-03,2.778611031829500075e-02,1.088375412588590052e+00,8.089517035209570217e-01
1.572668187353760049e-03,2.989478965626100188e-03,2.925795991727760115e-02,5.759151676450859902e-01,3.311870682782029895e-01
2.563460828868209789e-03,9.360587275638249712e-04,1.675233259323890070e-02,9.869999168256760047e-01,3.567991427872330146e-01
2.293312249797630105e-03,3.397850836882829965e-03,2.268922635939580115e-02,9.508190497609320113e-01,2.032106996795630116e-01
3.334644566750150172e-03,8.509095361010400333e-04,2.855488388391170043e-02,5.100377793631050150e-01,6.822378962768710364e-01
3.005721997349990182e-03,5.760373713109879796e-04,2.605932474509650015e-02,6.593454446482940323e-01,4.320955741079520185e-01
1.057994496718049973e-03,2.407258006208929865e-03,5.727048991247550395e-03,7.576464046945330377e-02,1.178338821795769931e-01
1.181915433074349998e-03,2.456217386453650019e-03,7.936050936274929163e-03,1.451172635137450095e+00,1.203672203151509995e-01
3.112893079266649925e-03,2.029405571224520127e-03,1.582384594658230170e-02,1.712281902147219925e-01,4.465638475264420149e-01
1.729129262133729909e-03,2.926644583614539889e-03,1.246081484221480025e-02,1.425687183391999957e+00,8.565074181056120395e-01
1.469943953515500095e-03,3.878165942413970037e-03,2.205459209716130117e-02,7.375501122206920002e-01,1.495148047436959948e-01
3.044071276131550107e-03,6.623010676580020446e-04,9.526323279996400800e-03,1.281159734405810102e-01,3.755829382524830118e-01
3.304861481607429801e-03,3.877029681424380182e-03,1.507926406645430061e-02,1.012385786288880096e+00,7.128873850407539958e-01
3.914304344332779698e-03,2.321756326203230133e-03,7.080751175545850137e-03,4.205697733398989779e-01,2.090052730385210111e-01
1.457291688525120046e-03,1.328596341108669986e-03,5.185484957410490051e-03,1.489484000026360055e+00,1.281098427672399953e-01
1.936887453010540088e-03,1.345787131806720034e-03,8.567223067104579384e-03,1.028039920572189958e+00,6.670282686795110383e-01
1.913462665907340009e-03,8.426456291973589757e-04,1.518129807317160004e-02,1.168151212969209984e+00,9.619741367348469963e-01
3.799195849832610102e-03,7.298262696221939714e-04,2.445604494618509872e-02,1.452748615468149873e-01,2.403256970911749890e-01
3.934293665546689973e-03,2.349411589058120024e-03,1.895619595736360019e-02,1.291253033047770060e+00,6.564478572257790301e-01
3.318475637178170019e-03,3.956528403405449625e-03,2.080456274301260150e-02,9.896844228019470446e-02,3.821363737774080005e-01
2.885497395881680190e-03,5.873226384198059922e-04,4.944905574850740233e-03,3.064202195933319883e-01,8.168779729744419793e-01
2.831868054587390136e-03,9.805676606253260416e-04,3.583730282254980054e-03,7.586994938270650302e-01,9.527447998323480549e-01
1.610765108871969930e-03,1.513689170062769993e-03,4.426054545029999877e-03,1.005350827861809959e+00,1.532704592470550131e-01
3.085080909858920004e-03,3.783987571639940185e-03,8.514142843786860412e-03,5.416525812627519532e-01,9.336466486032589662e-01
1.727592908389170108e-03,5.166767610164820206e-04,1.998444164521179928e-02,1.184522585071740020e+00,3.194494140606840005e-01
3.948428098694650029e-03,3.205879157292190144e-03,1.387459061201289957e-02,4.651378936325200053e-01,7.879725409422539961e-01
1.745584041331659994e-03,3.432058878592559800e-03,2.299159075592389911e-02,6.314557557357479700e-01,5.277030125134619665e-01
3.143241185127060126e-03,1.499649177944170067e-03,2.174790322811270132e-02,5.996635645742059983e-01,9.015851601052560227e-01
1.520945514274760040e-03,2.037368655929920093e-03,8.621188817535530707e-03,4.846543266638180247e-01,9.713157416542530509e-01
1.375483339894800067e-03,1.918924880901929980e-03,2.796830006432179938e-02,1.486491845301239900e+00,4.310789639826400066e-01
2.430764399846550156e-03,3.446755685362849937e-03,2.966525547949689853e-02,1.265342442230670050e+00,1.351525674897710028e-01
1.102210513463009909e-03,1.022327523885639905e-03,1.278625434086940078e-02,2.892844317010599964e-01,3.694793428680859804e-01
2.937029136273779876e-03,1.585391689601699976e-03,1.572569948032309997e-02,9.753018541614290049e-01,1.225589773384850104e-03
2.860982285953129860e-03,1.608097280444580057e-03,2.985630710283619996e-02,7.809413394774310235e-02,7.682595606669779809e-01
1.993725824200319983e-03,1.459391218204750046e-03,1.898020598842370052e-02,3.181419212368780114e-01,2.131127972307149954e-01
1.065477462612790093e-03,6.539324515106850408e-04,2.523732201175020104e-02,8.819448126421780554e-01,3.729767744096459947e-01
3.879547720621340061e-03,3.829078001459010078e-03,2.026196528963999932e-02,1.083685598310550002e+00,3.730439331701490002e-01
2.399167381729930010e-03,2.656716289912700122e-03,2.904450149430609987e-02,1.279619209208060049e+00,8.424178446219300342e-01
2.847035061101660120e-03,1.827101242714099932e-03,2.391756256760540003e-02,6.517455859493930248e-01,5.292928750414870320e-01
2.436639526813989994e-03,1.972402989371910189e-03,5.361475436934270110e-03,5.335250364756209951e-01,4.155801466759290186e-01
3.036177198780239811e-03,2.930004822624269860e-03,1.866758442683219901e-02,2.930155849285659975e-01,8.138170679542240382e-01
1.010557366047049911e-03,1.836341175939419949e-03,8.341492267465919902e-03,7.094895058795810394e-01,1.052867864859289987e-01
1.353622451823899980e-03,1.390554432305509975e-03,3.128969106414360071e-03,4.710808600997549826e-03,9.388141944922969717e-01
3.930935453034009597e-03,1.741075575362190098e-03,1.308145257747029937e-02,1.349578244704749928e-02,6.655732731902970212e-01
2.381078062498940065e-03,3.087189324190030022e-03,1.892435329662079876e-02,1.392493109357429981e+00,5.768986044062770491e-01
1.014216496685749896e-03,3.899341615346610217e-03,1.056700862650779976e-02,2.231243705732049998e-01,3.347436093864959994e-01
1.234740198998710101e-03,2.902489627682250210e-03,2.296620265790049950e-02,1.155104656305399935e+00,6.721348518454469678e-01
1.100436692117480074e-03,3.991873583353239795e-03,1.443717740345189932e-02,1.220095723469740046e+00,2.826260472724679840e-01
1.459357608698540025e-03,2.108940790147059881e-03,2.900660309250260166e-02,1.068700788023420056e+00,9.677614092128349402e-03
3.155393989594649975e-03,1.577110949208609990e-03,2.659082524134660092e-02,1.264447019301470077e+00,2.306839713775550027e-01
3.745664725981649908e-03,1.197825735524760040e-03,1.000958907155690032e-02,1.022349130341899892e+00,6.647912480139640534e-01
3.754185219476229886e-03,3.841607893583480135e-03,8.688778579388980669e-03,1.396214156905650094e+00,4.288957834921309775e-01
1.959087675403800143e-03,3.797418628141520022e-03,2.950056011105120155e-02,2.626414335976590131e-01,5.910163529084530021e-01
2.512766417787410181e-03,8.572273944041229783e-04,2.785893663318619873e-02,2.676756338670379862e-02,2.818093482239639735e-01
3.376034214502669946e-03,7.883217361824350301e-04,4.376061334665400093e-03,6.763790043083719450e-01,3.685450019384729770e-02
